,concept,ui,source,sourceConcept,obsolete,name,termType,language
131,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042742,A18978695,MSHPOL,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHPOL/M0022738,false,Szczepionki wirusowe,MH,POL
132,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042742,A7511911,MSHGER,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHGER/M0022738,false,Virusvakzine,MH,GER
133,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042742,A9136820,MSHPOR,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHPOR/M0022738,false,Vacinas Virais,MH,POR
134,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042742,A33259551,MSHPOR,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHPOR/M0022738,false,Vacina Viral,ET,POR
135,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042742,A17435923,MSHSCR,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHSCR/M0022738,false,Not Translated[Viral Vaccines],MH,SCR
136,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042742,A33230246,MSHSWE,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHSWE/M0022738,false,Antivirusvacciner,ET,SWE
137,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042742,A33227188,MSHSPA,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHSPA/M0022738,false,Vacuna Viral,ET,SPA
138,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A0021077,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0025741,false,AIDS Vaccines,MH,ENG
139,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A18576810,CHV,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/CHV/0000015604,false,AIDS vaccines,SY,ENG
140,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A18651250,CHV,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/CHV/0000015604,false,aid vaccine,SY,ENG
141,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A7568621,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C1325,false,AIDS Vaccines,SY,ENG
142,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A18614077,CHV,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/CHV/0000015604,false,aid vaccines,SY,ENG
143,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A23870862,LCH_NW,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/LCH_NW/sh88007929,false,AIDS vaccines,PT,ENG
144,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A32289777,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0025741,false,"Vaccine, AIDS",PM,ENG
145,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A18558377,CHV,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/CHV/0000015604,false,AIDS vaccine,PT,ENG
146,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A18614078,CHV,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/CHV/0000015604,false,vaccine AIDS,SY,ENG
147,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A32289776,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0025741,false,AIDS Vaccine,ET,ENG
148,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A0318079,AOD,NONE,false,AIDS vaccine,DE,ENG
149,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A0318080,CSP,NONE,false,AIDS vaccine,PT,ENG
150,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A27520683,MSHPOR,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHPOR/M0025741,false,Vacina contra a AIDS,ET,POR
151,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A24699539,MSHJPN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHJPN/M0025741,false,ワクチン-HIV,SY,JPN
152,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A15723517,MSHJPN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHJPN/M0025741,false,ワクチン-AIDS,SY,JPN
153,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A8016896,MSHRUS,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHRUS/M0025741,false,ВАКЦИНЫ ПРОТИВ СПИДА,MH,RUS
154,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A9168448,MSHFRE,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHFRE/M0025741,false,Vaccins contre le SIDA,MH,FRE
155,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A15697167,MSHJPN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHJPN/M0025741,false,エイズワクチン,SY,JPN
156,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A15705938,MSHJPN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHJPN/M0025741,false,ウイルスワクチン-AIDS,SY,JPN
157,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A18999702,MSHPOL,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHPOL/M0025741,false,Szczepionka przeciw AIDS,MH,POL
158,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A27565413,MSHPOR,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHPOR/M0025741,false,Vacinas Anti-AIDS,ET,POR
159,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A13486243,MSHRUS,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHRUS/M0025741,false,VAKTSINY PROTIV SPIDA,SY,RUS
160,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A27638485,MSHSPA,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHSPA/M0025741,false,Vacuna contra el SIDA,ET,SPA
161,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A27719710,MSHCZE,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHCZE/M0025741,false,AIDS - vakcíny,ET,CZE
162,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A7480986,MSHGER,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHGER/M0025741,false,AIDS-Vakzine,MH,GER
163,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A33256561,MSHPOR,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHPOR/M0025741,false,Vacina contra a SIDA,ET,POR
164,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A15723516,MSHJPN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHJPN/M0025741,false,HIVワクチン,SY,JPN
165,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A27619357,MSHPOR,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHPOR/M0025741,false,Vacina contra AIDS,ET,POR
166,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0085432,A8017572,MSHRUS,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHRUS/M0025741,false,ВИЧ ВАКЦИНЫ,SY,RUS
167,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042723,A18669010,CHV,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/CHV/0000013009,false,hepatitis vaccine viral,SY,ENG
168,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042723,A18631879,CHV,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/CHV/0000013009,false,hepatitis vaccine,PT,ENG
169,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042723,A26663768,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0022732,false,"Hepatitis, Viral, Vaccines",ET,ENG
170,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042723,A0131134,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0022732,false,"Vaccines, Viral Hepatitis",PM,ENG
171,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042723,A0067541,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0022732,false,"Hepatitis Vaccines, Viral",PM,ENG
172,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042723,A0319153,CSP,NONE,false,hepatitis vaccine,PT,ENG
173,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042723,A0132615,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0022732,false,Viral Hepatitis Vaccines,MH,ENG
174,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042723,A7934741,MSHJPN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHJPN/M0022732,false,ワクチン-肝炎ウイルス,SY,JPN
175,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042723,A15696469,MSHJPN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHJPN/M0022732,false,ウイルスワクチン-肝炎,SY,JPN
176,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042723,A9143328,MSHPOR,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHPOR/M0022732,false,Vacinas contra Hepatite Viral,MH,POR
177,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042723,A27638409,MSHSPA,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHSPA/M0022732,false,Vacunas contra la Hepatis Vírica,ET,SPA
178,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042723,A15731861,MSHJPN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHJPN/M0022732,false,肝炎ウイルスワクチン,PT,JPN
179,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042723,A7934739,MSHJPN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHJPN/M0022732,false,ワクチン-肝炎,SY,JPN
180,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042723,A7946814,MSHJPN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHJPN/M0022732,false,肝炎ワクチン,SY,JPN
181,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0042723,A9236047,MSHSPA,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHSPA/M0022732,false,Vacunas contra Hepatitis Viral,MH,SPA
182,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A1930010,MTH,NONE,false,Poliovirus Vaccines,PN,ENG
183,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A0577262,LCH,NONE,false,Poliomyelitis vaccine,PT,ENG
184,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A32288863,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0361653,false,Poliovirus Vaccine,ET,ENG
185,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A32288864,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0361653,false,"Vaccine, Poliovirus",PM,ENG
186,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A1933698,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0361653,false,"Vaccines, Poliovirus",PM,ENG
187,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A1930009,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0361653,false,Poliovirus Vaccines,MH,ENG
188,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A27804216,CVX,NONE,false,"poliovirus vaccine, unspecified formulation",PT,ENG
189,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A18612100,CHV,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/CHV/0000009894,false,poliovirus vaccine,PT,ENG
190,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A12102427,VANDF,NONE,false,POLIOVIRUS VACCINE,IN,ENG
191,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A0319770,CSP,NONE,false,poliomyelitis vaccine,PT,ENG
192,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A23862263,LCH_NW,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/LCH_NW/sh85104276,false,Poliomyelitis vaccine,PT,ENG
193,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A0447506,SNMI,NONE,false,Poliovirus vaccine,PT,ENG
194,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A18649238,CHV,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/CHV/0000009894,false,poliovirus vaccines,SY,ENG
195,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A22732016,ATC,NONE,false,Poliomyelitis vaccines,PT,ENG
196,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A0577264,RCD,NONE,false,Poliomyelitis vaccine,PT,ENG
197,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A27792976,CVX,NONE,false,"polio, unspecified formulation",AB,ENG
198,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A0447505,SNM,NONE,false,Poliovirus vaccine,PT,ENG
199,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A18593412,CHV,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/CHV/0000009894,false,poliomyelitis vaccine,SY,ENG
200,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A18625719,CHV,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/CHV/0000054570,false,poliomyelitis vaccine,PT,ENG
201,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A7516613,MSHGER,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHGER/M0361653,false,Poliovirusvakzine,MH,GER
202,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A27723375,MSHGER,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHGER/M0361653,false,Poliomyelitis-Impfstoff,ET,GER
203,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A33243531,MSHSPA,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHSPA/M0361653,false,Vacuna contra el Virus de la Polio,ET,SPA
204,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A13039256,MSHCZE,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHCZE/M0361653,false,poliovirové vakcíny,MH,CZE
205,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A13418787,MSHFIN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHFIN/M0361653,false,Poliorokotteet,MH,FIN
206,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A27571559,MSHGER,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHGER/M0361653,false,Poliomyelitis-Vakzine,ET,GER
207,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A7943475,MSHJPN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHJPN/M0361653,false,生3価ワクチン-ポリオウイルス,SY,JPN
208,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A19007656,MSHPOL,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHPOL/M0361653,false,Szczepionki przeciw wirusom poli,SY,POL
209,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A7943020,MSHJPN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHJPN/M0361653,false,灰白髄炎ワクチン,SY,JPN
210,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A27717470,MSHPOR,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHPOR/M0361653,false,Vacinas Antipoliovirus,ET,POR
211,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A27655057,MSHPOR,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHPOR/M0361653,false,Vacina Oral contra Poliomielite,ET,POR
212,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A8016892,MSHRUS,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHRUS/M0361653,false,ВАКЦИНЫ ПРОТИВ ПОЛИОМИЕЛИТА,MH,RUS
213,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A27569868,MSHFRE,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHFRE/M0361653,false,Vaccins contre la poliomyélite,ET,FRE
214,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A7934699,MSHJPN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHJPN/M0361653,false,ワクチン-ポリオ,SY,JPN
215,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A13512296,MSHRUS,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHRUS/M0361653,false,VAKTSINY PROTIV POLIOMIELITA,SY,RUS
216,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A7554915,MSHITA,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHITA/M0361653,false,Vaccini poliomielitici,MH,ITA
217,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A7943477,MSHJPN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHJPN/M0361653,false,生ワクチン-ポリオウイルス,SY,JPN
218,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A33234231,MSHPOR,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHPOR/M0361653,false,Vacina contra Poliovirus,ET,POR
219,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0032374,A9236049,MSHSPA,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHSPA/M0361653,false,Vacunas contra Poliovirus,MH,SPA
220,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A0723357,SNMI,NONE,false,Influenza virus vaccine,PT,ENG
221,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A2866150,MTH,NONE,false,Influenza virus vaccine,PN,ENG
222,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A1541040,MMSL,NONE,false,Influenza Virus Vaccine,BN,ENG
223,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A26649830,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0011310,false,Influenza Virus Vaccines,ET,ENG
224,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A6970480,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0011310,false,Influenza Vaccines,MH,ENG
225,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A22726549,ATC,NONE,false,Influenza vaccines,PT,ENG
226,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A18573496,CHV,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/CHV/0000006711,false,influenza vaccine,SY,ENG
227,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A18647945,CHV,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/CHV/0000006711,false,influenza vaccines,SY,ENG
228,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A18684954,CHV,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/CHV/0000006711,false,flu vaccines,SY,ENG
229,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A1619081,CCPSS,NONE,false,FLU VACCINE,PT,ENG
230,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A33477399,NCI,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/NCI/C178427,false,Flu Vaccine,SY,ENG
231,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A32280985,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0011310,false,"Vaccine, Influenzavirus",PM,ENG
232,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A27163512,MEDCIN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MEDCIN/40145,false,influenza virus vaccine,PT,ENG
233,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A1541042,MMSL,NONE,false,influenza virus vaccine,IN,ENG
234,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A8315972,HL7V2.5,NONE,false,"influenza, NOS",PT,ENG
235,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A18167915,LNC,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/LNC/LP74974-4,false,Influenza vaccine,LPN,ENG
236,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A26641720,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0011310,false,Flu Vaccines,ET,ENG
237,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A18647944,CHV,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/CHV/0000006711,false,flu vaccine,SY,ENG
238,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A8257293,CSP,NONE,false,flu vaccine,ET,ENG
239,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A12098218,VANDF,NONE,false,INFLUENZA,IN,ENG
240,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A8318199,HL7V3.0,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/HL7V3.0/11209,false,"influenza, NOS",PT,ENG
241,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A0131099,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0011310,false,"Vaccine, Influenza",PM,ENG
242,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A27795335,CVX,NONE,false,"influenza, unspecified formulation",AB,ENG
243,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A32287793,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0011310,false,Flu Vaccine,ET,ENG
244,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A26633812,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0011310,false,Influenza Vaccine,ET,ENG
245,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A7927333,MSHJPN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHJPN/M0011310,false,インフルエンザ生ワクチン,SY,JPN
246,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A15676598,MSHJPN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHJPN/M0011310,false,ウイルスワクチン-インフルエンザ,SY,JPN
247,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A27690601,MSHPOR,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHPOR/M0011310,false,Vacina contra a Influenza,ET,POR
248,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A27502586,MSHPOR,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHPOR/M0011310,false,Vacina contra Influenza,ET,POR
249,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A33254732,MSHPOR,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHPOR/M0011310,false,Vacina contra Influenzavirus,ET,POR
250,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A30114918,MSHSPA,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHSPA/M0011310,false,Vacina contra el Vírus Influenza,ET,SPA
251,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A27745070,MSHSPA,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHSPA/M0011310,false,Vacunas Antigripales,ET,SPA
252,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A33942349,MSHCZE,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHCZE/M0011310,false,vakcína proti chřipce,ET,CZE
253,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A27658379,MSHFRE,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHFRE/M0011310,false,Vaccin anti-grippal,ET,FRE
254,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A27524157,MSHFRE,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHFRE/M0011310,false,Vaccin anti-grippe,ET,FRE
255,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A27747554,MSHFRE,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHFRE/M0011310,false,Vaccin antigrippal,ET,FRE
256,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A27605015,MSHFRE,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHFRE/M0011310,false,Vaccins anti-grippaux,ET,FRE
257,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A11375930,MSHITA,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHITA/M0011310,false,Vaccini influenzali,MH,ITA
258,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A24695399,MSHJPN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHJPN/M0011310,false,Flu-シリンジ,SY,JPN
259,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C0021403,A7927314,MSHJPN,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSHJPN/M0011310,false,インフルエンザHAワクチン,SY,JPN
